temps,fc,vitesse,altitude,distance,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
992,168,2.47300005,1899.199951,9088.230469,168,2.47300005,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
993,168,2.490999937,1900.199951,9093.540039,168,2.490999937,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
994,169,2.490999937,1901.400024,9099.799805,169,2.490999937,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
995,170,2.444999933,1902.599976,9106.839844,170,2.444999933,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
996,170,2.426000118,1902.800049,9109.669922,170,2.426000118,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
997,171,2.417000055,1904,9115.410156,171,2.417000055,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
998,171,2.453999996,1905,9126.339844,171,2.453999996,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
999,172,2.463000059,1905.199951,9128.530273,172,2.463000059,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1000,172,2.444999933,1906.199951,9135.75,172,2.444999933,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1001,172,2.417000055,1906.800049,9138.80957,172,2.417000055,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1002,172,2.378999949,1907.199951,9142.870117,172,2.378999949,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1003,172,2.47300005,1908,9160.419922,172,2.47300005,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1004,171,2.612999916,1908.199951,9170.030273,171,2.612999916,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1005,172,2.687000036,1909,9178.540039,172,2.687000036,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1006,171,2.789999962,1909.400024,9186.669922,171,2.789999962,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1007,172,2.770999908,1909.599976,9190.530273,172,2.770999908,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1008,171,2.575000048,1909.800049,9197.459961,171,2.575000048,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1009,171,2.556999922,1910.400024,9202.469727,171,2.556999922,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1010,171,2.556999922,1911.400024,9208.620117,171,2.556999922,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1011,171,2.482000113,1912.199951,9214.200195,171,2.482000113,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1012,172,2.444999933,1912.599976,9218.040039,172,2.444999933,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1013,171,2.398000002,1914,9226.730469,171,2.398000002,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1014,171,2.322999954,1915.599976,9238.55957,171,2.322999954,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1015,172,2.257999897,1916.400024,9250.040039,172,2.257999897,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1016,172,2.257999897,1916.599976,9255.44043,172,2.257999897,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1017,172,2.286000013,1917.599976,9269.129883,172,2.286000013,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1018,172,2.313999891,1919,9278.549805,172,2.313999891,83,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1019,172,2.313999891,1919.400024,9283.719727,172,2.313999891,82,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1020,172,2.361000061,1920,9299.55957,172,2.361000061,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1021,173,2.621999979,1920.800049,9322.110352,173,2.621999979,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1022,173,2.809000015,1920.800049,9324.980469,173,2.809000015,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1023,173,2.845999956,1921.400024,9328.009766,173,2.845999956,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1024,172,2.612999916,1922.800049,9343.910156,172,2.612999916,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1025,172,2.826999903,1923.199951,9360.799805,172,2.826999903,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1026,172,2.845999956,1923.199951,9363.389648,172,2.845999956,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1027,172,2.86500001,1923.400024,9372.129883,172,2.86500001,80,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1028,172,2.938999891,1924,9390.419922,172,2.938999891,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1029,172,2.947999954,1924,9393.370117,172,2.947999954,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1030,171,2.947999954,1924.400024,9406.709961,171,2.947999954,81,2.59100008,80,120,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1031,171,2.921000004,1925.199951,9411.599609,171,2.921000004,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1032,170,2.86500001,1926.199951,9418.540039,170,2.86500001,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1033,170,2.780999899,1927.400024,9424.580078,170,2.780999899,80,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1034,171,2.762000084,1927,9442.120117,171,2.762000084,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1035,172,2.70600009,1927.199951,9456.94043,172,2.70600009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1036,172,2.650000095,1928.400024,9464.019531,172,2.650000095,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1037,172,2.585000038,1929.400024,9475.459961,172,2.585000038,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1038,173,2.575000048,1930.199951,9489.419922,173,2.575000048,80,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1039,173,2.575000048,1930.599976,9491.730469,173,2.575000048,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1040,173,2.556999922,1931.400024,9505.339844,173,2.556999922,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1041,173,2.585000038,1931.800049,9511.94043,173,2.585000038,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1042,172,2.65899992,1931.400024,9525.379883,172,2.65899992,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1043,171,2.892999887,1931.199951,9544.650391,171,2.892999887,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1044,170,2.976000071,1930.800049,9554.320313,170,2.976000071,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1045,169,3.069999933,1930.800049,9567.259766,169,3.069999933,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1046,168,3.069999933,1929.599976,9573.259766,168,3.069999933,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1047,167,3.115999937,1928.800049,9586.549805,167,3.115999937,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1048,164,3.163000107,1928.800049,9602.150391,164,3.163000107,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1049,163,3.171999931,1928.800049,9605.230469,163,3.171999931,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1050,163,3.171999931,1928.599976,9608.450195,163,3.171999931,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1051,162,3.181999922,1928.199951,9621.450195,162,3.181999922,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1052,162,3.200000048,1927.800049,9635.540039,162,3.200000048,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1053,161,3.237999916,1927.400024,9652.400391,161,3.237999916,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1054,161,3.237999916,1927.199951,9655.769531,161,3.237999916,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1055,158,3.275000095,1926.400024,9669.730469,158,3.275000095,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1056,158,3.29399991,1926.199951,9676.799805,158,3.29399991,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1057,156,3.322000027,1924.800049,9696.44043,156,3.322000027,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1058,155,3.33100009,1923.800049,9706.94043,155,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1059,154,3.349999905,1922.800049,9723.669922,154,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1060,154,3.349999905,1922.400024,9726.80957,154,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1061,154,3.349999905,1921.400024,9733.200195,154,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1062,153,3.349999905,1920.599976,9739.669922,153,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1063,153,3.349999905,1920.199951,9742.830078,153,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1064,151,3.349999905,1918.599976,9759.549805,151,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1065,150,3.349999905,1918.199951,9762.830078,150,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1066,150,3.349999905,1917.400024,9765.719727,150,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1067,149,3.33100009,1916.800049,9779.230469,149,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1068,148,3.339999914,1916,9787.070313,148,3.339999914,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1069,147,3.358999968,1915.400024,9796.740234,147,3.358999968,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1070,148,3.349999905,1914.800049,9812.830078,148,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1071,148,3.322000027,1914.400024,9829.530273,148,3.322000027,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1072,147,3.33100009,1914.400024,9846.259766,147,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1073,148,3.29399991,1916,9862.370117,148,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1074,148,3.29399991,1916,9865.849609,148,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1075,150,3.28399992,1916.800049,9882.660156,150,3.28399992,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1076,150,3.302999973,1916.400024,9896.099609,150,3.302999973,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1077,151,3.302999973,1916.199951,9915.610352,151,3.302999973,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1078,151,3.312000036,1914.199951,9929.540039,151,3.312000036,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1079,152,3.322000027,1914.400024,9936.129883,152,3.322000027,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1080,155,3.29399991,1914.199951,9954.379883,155,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1081,155,3.29399991,1914,9957.429688,155,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1082,156,3.275000095,1915.199951,9964.019531,156,3.275000095,84,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1083,156,3.29399991,1915.599976,9981.599609,156,3.29399991,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1084,158,3.312000036,1916.400024,10001.91992,158,3.312000036,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1085,158,3.322000027,1916.599976,10008.12012,158,3.322000027,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1086,160,3.312000036,1916.800049,10027.23047,160,3.312000036,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1087,160,3.312000036,1917.400024,10033.38965,160,3.312000036,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1088,160,3.275000095,1918,10047.25977,160,3.275000095,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1089,160,3.237999916,1917.199951,10065.92969,160,3.237999916,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1090,160,3.227999926,1916.199951,10075.49023,160,3.227999926,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1091,161,3.219000101,1914.800049,10084.94043,161,3.219000101,81,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1092,160,3.219000101,1914.199951,10087.80957,160,3.219000101,80,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1093,159,3.200000048,1913.199951,10098.0498,159,3.200000048,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1094,158,3.210000038,1912.599976,10104.84961,158,3.210000038,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1095,158,3.210000038,1911.599976,10107.71973,158,3.210000038,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1096,157,3.200000048,1910,10114.17969,157,3.200000048,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1097,156,3.200000048,1909.400024,10120.49023,156,3.200000048,84,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1098,156,3.200000048,1909,10124.51953,156,3.200000048,84,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1099,156,3.210000038,1907.800049,10134.49023,156,3.210000038,84,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1100,154,3.190999985,1906.599976,10150.45996,154,3.190999985,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1101,153,3.190999985,1905.400024,10154.09961,153,3.190999985,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1102,152,3.219000101,1904.199951,10165.82031,152,3.219000101,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1103,151,3.237999916,1903.400024,10175.42969,151,3.237999916,85,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1104,150,3.237999916,1903,10181.30957,150,3.237999916,84,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1105,149,3.227999926,1902.199951,10194.53027,149,3.227999926,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1106,148,3.219000101,1902.599976,10214.98047,148,3.219000101,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1107,148,3.219000101,1903.599976,10224.83984,148,3.219000101,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1108,148,3.227999926,1903.400024,10235.30957,148,3.227999926,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1109,150,3.246999979,1902.199951,10256.28027,150,3.246999979,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1110,150,3.256000042,1901.800049,10263.16992,150,3.256000042,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1111,150,3.275000095,1900.800049,10276.75977,150,3.275000095,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1112,151,3.28399992,1900.800049,10287.53027,151,3.28399992,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1113,151,3.29399991,1901,10298.37988,151,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1114,150,3.33100009,1900.599976,10321.37988,150,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1115,150,3.339999914,1899.800049,10336.5498,150,3.339999914,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1116,151,3.33100009,1899.400024,10339.4502,151,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1117,151,3.322000027,1898.599976,10350.37988,151,3.322000027,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1118,151,3.33100009,1897.599976,10357.79004,151,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1119,151,3.33100009,1897.400024,10361.29004,151,3.33100009,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1120,150,3.349999905,1896.199951,10381.66992,150,3.349999905,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1121,149,3.33100009,1896.400024,10394.33008,149,3.33100009,82,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1122,150,3.29399991,1896.400024,10399.37988,150,3.29399991,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1123,150,3.266000032,1896.599976,10405.09961,150,3.266000032,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1124,150,3.219000101,1896.800049,10408.44043,150,3.219000101,83,3.180999994,82,85,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1125,151,3.190999985,1897.599976,10429.29004,151,3.190999985,83,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1126,152,3.275000095,1898.599976,10446.44043,152,3.275000095,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1127,155,3.237999916,1899.199951,10464.73047,155,3.237999916,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1128,155,3.227999926,1899.400024,10467.91016,155,3.227999926,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1129,155,3.210000038,1899.800049,10474.20996,155,3.210000038,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1130,156,3.200000048,1899.800049,10487.32031,156,3.200000048,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1131,155,3.200000048,1899.800049,10501.62988,155,3.200000048,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1132,156,3.190999985,1900,10504.7002,156,3.190999985,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1133,157,3.154000044,1900.400024,10519.37012,157,3.154000044,83,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1134,159,3.13499999,1900.599976,10535.08984,159,3.13499999,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1135,159,3.125999928,1900.800049,10538.0498,159,3.125999928,82,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1136,161,3.078999996,1901.800049,10553.33984,161,3.078999996,83,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1137,161,3.069999933,1903.400024,10564.7002,161,3.069999933,84,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1138,161,3.051000118,1903,10570.66016,161,3.051000118,84,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
1139,162,3.032000065,1904.400024,10579.91992,162,3.032000065,83,3.095999956,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
